sat2.Earth.SMA            sat2.Earth.ECC            sat2.Earth.RadPer         sat2.Earth.Energy         sat2.Earth.HMAG           sat2.Earth.RMAG           sat2.EarthMJ2000Eq.VMAG   sat2.Earth.TA             sat2.EarthMJ2000Eq.FPA    
642589.9999999633         0.9850999999999994        9574.590999999826         -0.3101514507695597       87040.26367254966         9574.590999999833         9.09075527848147          0                         90                        
642589.3017812811         0.9850999838139559        9574.590997519856         -0.3101517877710265       87040.26330642411         9582.296776465877         9.087071811911381         3.262276719891229         88.38110815448564         
642587.5161945621         0.9850999424440217        9574.590976052139         -0.3101526496036939       87040.26230187596         9651.236930467321         9.05431374756356          10.26414279456303         84.90655301013118         
642585.2807410049         0.9850998906776305        9574.590931986479         -0.3101537285761893       87040.26096668531         9798.767441751805         8.985374439879045         17.46549017681939         81.33331497260083         
642582.7540203304         0.9850998321861029        9574.590869219108         -0.3101549481418147       87040.25939905117         10018.50124700915         8.88552523343734          24.39611349900643         77.89491067582418         
642579.873276206          0.9850997655144078        9574.590787537583         -0.3101563385947088       87040.2575661077          10320.1320937992          8.753676150804891         31.3037965083556          74.46859770367143         
642576.4217538041         0.985099685643972         9574.590681903317         -0.3101580045623891       87040.2553349298          10741.58269728163         8.578812121635897         38.64118852585997         70.83018614128412         
642573.006728588          0.9850996066201443        9574.590575532635         -0.3101596529313611       87040.25311896375         11218.53027349362         8.392899451735138         45.1940630544769          67.58196216360159         
642569.7518825884         0.9850995312936627        9574.590479565446         -0.3101612240011207       87040.25103134364         11729.65328204854         8.206354311423807         50.96717913279609         64.72139177581168         
642566.5576542184         0.9850994573473896        9574.590399467737         -0.3101627658270516       87040.24904611602         12289.96317757028         8.015340614725266         56.30488902032801         62.07769812933607         
642563.395617037          0.9850993841046518        9574.590346500128         -0.3101642921296772       87040.24719962857         12911.0566139388          7.818264974597351         61.36340437564513         59.57347047415763         
642560.2757656462         0.9850993117686878        9574.590339009879         -0.3101657980841139       87040.24557973242         13603.48989572698         7.614613736634245         66.22243931921804         57.16926211688081         
642557.2332276304         0.9850992411102847        9574.59040516749          -0.3101672667334157       87040.24433137196         14378.81968639031         7.404214077547509         70.93084585282254         54.84095548654177         
642554.3313317659         0.9850991735318541        9574.590587530196         -0.3101686675069608       87040.24367872991         15249.74562497178         7.18721102996664          75.51800397954291         52.57410704423301         
642551.6732750691         0.9850991113295093        9574.590948509296         -0.3101699505880546       87040.24395582863         16227.77789010616         6.964578671758022         79.98981089199583         50.36590738387607         
642549.4129766114         0.9850990579410962        9574.591572747135         -0.3101710416740424       87040.24562276984         17317.16462917083         6.739062155342654         84.31674047731825         48.23103188202909         
642547.7357609873         0.9850990175008251        9574.592565458948         -0.3101718513006091       87040.24924842965         18513.88210314112         6.514544087259415         88.45217853334326         46.19252490259989         
642546.8275380053         0.9850989941138223        9574.594059288631         -0.3101722897203345       87040.25552572474         19816.19683785372         6.293601309598184         92.3771706479632          44.2597170096734          
642546.9642745749         0.9850989934329049        9574.596534322489         -0.310172223714428        87040.26676075372         21400.2344111921          6.052406563710744         96.51979384453504         42.22213078432654         
642548.4053990617         0.9850990217844027        9574.599791318218         -0.3101715280519954       87040.28218658287         22970.24848463199         5.838275292132212         100.0884957066455         40.46909948237063         
642551.8216548323         0.9850990930470365        9574.604906935876         -0.3101698789627907       87040.30700129867         24859.15330795974         5.607884307770735         103.8270631760791         38.63522477385862         
642557.578565483          0.9850992153071541        9574.612130960706         -0.3101671000362956       87040.34251754067         26911.01498716883         5.385467121534624         107.3476483076055         36.91107864683761         
642566.0979695322         0.9850993974198223        9574.622057339509         -0.310162987714067        87040.39162914647         29113.16045108625         5.173249414710901         110.6341346668836         35.30441096131561         
642577.8875237167         0.9850996499105563        9574.635483838543         -0.3101572970679669       87040.45819299243         31471.21340011311         4.970995780023107         113.7066804847904         33.80518031105851         
642593.5589716586         0.9850999853465771        9574.653444872913         -0.3101497330115475       87040.54718636398         33995.96995120577         4.778029390907155         116.5887673195932         32.40175253608091         
642613.8471760423         0.9851004186806142        9574.67727296283          -0.3101399411572316       87040.66499380644         36700.50502719204         4.59363865683573          119.3015105287152         31.08368893688887         
