sat2.Earth.SMA            sat2.Earth.ECC            sat2.Earth.RadPer         sat2.Earth.Energy         sat2.Earth.HMAG           sat2.Earth.RMAG           sat2.EarthMJ2000Eq.VMAG   sat2.Earth.TA             sat2.EarthMJ2000Eq.FPA    
642589.9999999633         0.9850999999999994        9574.590999999826         -0.3101514507695597       87040.26367254966         9574.590999999833         9.09075527848147          0                         90                        
642591.3299621567         0.9851000308378418        9574.591000306353         -0.3101508088534857       87040.26435001308         9582.296773805976         9.087071920908473         3.262275527917553         88.38110870705569         
642594.3344875148         0.9851001005027248        9574.591001382423         -0.3101493587069157       87040.26588219464         9650.322627797519         9.05474626352772          10.20305830559428         84.93686375776525         
642597.6722908651         0.9851001779002335        9574.59099885793          -0.310147747718247        87040.26756753611         9797.136035357578         8.98612893810491          17.40278427661931         81.3644257778047          
642601.065520984          0.9851002565968394        9574.590986860241         -0.3101461099950384       87040.26923829915         10016.20457988312         8.886552876292134         24.33478005918429         77.92533382206729         
642604.5876124154         0.9851003383078466        9574.590957250739         -0.3101444100959441       87040.27089509522         10316.99337994855         8.755019744453756         31.2410110969366          74.49973165987917         
642608.437891931          0.9851004276819614        9574.590892552658         -0.3101425518217624       87040.27256040223         10737.16579376979         8.580593125776696         38.57332956802205         70.86382214852701         
642611.9317972712         0.9851005088560914        9574.590786783472         -0.3101408655649962       87040.27385925309         11213.78426146754         8.39469320321861          45.13523832108202         67.61110466904466         
642614.9969092476         0.9851005801600828        9574.590634377948         -0.3101393862710395       87040.27472973823         11724.49517964041         8.208178559026825         50.91376530135903         64.74783822330139         
642617.7685650198         0.9851006447575771        9574.590418943346         -0.3101380486179863       87040.27516670155         12284.25676142789         8.01722313940936          56.25463456307226         62.10256434056809         
642620.2825646647         0.9851007035137749        9574.590117992704         -0.3101368353245917       87040.27508690268         12904.70625572765         7.820211436138249         61.3153664568688          59.59722299580544         
642622.5256137379         0.9851007561678142        9574.589701174127         -0.3101357528039621       87040.27434665995         13596.36027393259         7.616635238527494         66.17584410408277         57.19228317022942         
642624.4548829629         0.9851008017916845        9574.589126811987         -0.3101348217230502       87040.27273619479         14370.75985019656         7.406317980535647         70.88519538756171         54.86349021434633         
642625.9992520061         0.9851008388254356        9574.588337821113         -0.3101340764021039       87040.26996183769         15240.68753338946         7.189376975098456         75.47348163340574         52.59606348687115         
642627.0553970069         0.9851008649900133        9574.587259430235         -0.3101335667028131       87040.26563375925         16217.65778021048         6.966784348606178         79.94662526629584         50.38718138302116         
642627.4925436677         0.9851008773897869        9574.585804101902         -0.3101333557347878       87040.25929058272         17305.97829097383         6.741275151561853         84.27526265870641         48.25143973491499         
642627.1769741665         0.9851008730703615        9574.583878173347         -0.3101335080293559       87040.25044180977         18501.68285249699         6.516728711847664         88.41279476146666         46.2118765625431          
642625.9851022174         0.9851008493391534        9574.581370612881         -0.310134083230853        87040.23852372661         19802.98483148744         6.295739356658557         92.33993764508887         44.27798585145658         
