sat1.Earth.SMA            sat1.Earth.ECC            sat1.Earth.RadPer         sat1.Earth.Energy         sat1.Earth.HMAG           sat1.Earth.RMAG           sat1.EarthMJ2000Eq.VMAG   sat1.Earth.TA             sat1.EarthMJ2000Eq.FPA    
642589.9999999633         0.9850999999999994        9574.590999999826         -0.3101514507695597       87040.26367254966         9574.590999999833         9.09075527848147          0                         90                        
642589.9999999485         0.9850999999999992        9574.590999999748         -0.3101514507695668       87040.26367254964         9582.296774031189         9.087071850160298         3.262275666192927         88.38110866397369         
642590.0000016121         0.9851000000000376        9574.590999999851         -0.3101514507687639       87040.26367255017         9652.023204785664         9.053942290071516         10.31637480169768         84.88063447003645         
642590.0000019654         0.985100000000046         9574.590999999693         -0.3101514507685934       87040.26367255051         9800.176967887033         8.984723537324356         17.51946936356257         81.30653226725919         
642590.0000003754         0.9851000000000087        9574.590999999973         -0.3101514507693608       87040.26367255041         10020.49128077007         8.884636333663069         24.44910882520904         77.86862016158824         
642589.9999966215         0.9850999999999214        9574.591000000186         -0.3101514507711727       87040.2636725499          10322.84329485656         8.752517789983314         31.35789486957469         74.44176560769243         
642589.9999853743         0.9850999999996594        9574.59100000097          -0.3101514507766012       87040.26367254816         10745.38039586135         8.577283983396482         38.69939122315014         70.80132691166817         
642589.9999806193         0.9850999999995483        9574.591000001461         -0.3101514507788963       87040.26367254736         11222.61026460564         8.391361229551325         45.24452212238637         67.55695008120284         
642589.999979103          0.9850999999995131        9574.591000001485         -0.3101514507796281       87040.26367254709         11734.07693270204         8.204794241473202         51.01289063145826         64.6987400929074          
642589.9999784994         0.9850999999994988        9574.591000001694         -0.3101514507799195       87040.26367254698         12294.82658430745         8.013741264685873         56.34762810330072         62.05652651130228         
642589.9999782344         0.9850999999994928        9574.591000001597         -0.3101514507800474       87040.26367254695         12916.43613954049         7.816621819428947         61.40400942487462         59.5533633978606          
642589.9999782786         0.9850999999994937        9574.591000001687         -0.310151450780026        87040.26367254695         13609.50218381229         7.612915477703027         66.2616438515695          57.14985655325362         
642589.9999784994         0.9850999999994987        9574.591000001765         -0.3101514507799195       87040.26367254701         14385.46255838911         7.402487121183293         70.96838407938512         54.82238307049883         
642589.9999789189         0.9850999999995086        9574.591000001667         -0.310151450779717        87040.26367254712         15257.20470404993         7.18543523364422          75.55458190380723         52.55601914242936         
642589.9999795299         0.9850999999995228        9574.591000001637         -0.3101514507794221       87040.26367254727         16236.13397877449         6.962765976547651         80.02538824167367         50.34832457643959         
642589.9999802439         0.9850999999995398        9574.591000001361         -0.3101514507790775       87040.26367254744         17326.3865791982          6.737246891542065         84.35086298525015         48.21417892036357         
642589.9999809285         0.9850999999995551        9574.591000001717         -0.3101514507787471       87040.2636725476          18523.96079337044         6.512748819020552         88.48465949540139         46.17649405416412         
642589.9999814363         0.9850999999995672        9574.591000001506         -0.3101514507785019       87040.26367254771         19827.13324912421         6.291841452470045         92.40795546816366         44.2445352312338          
642589.9999825184         0.9850999999995922        9574.591000001577         -0.3101514507779797       87040.26367254792         21412.28051658558         6.050678438984099         96.54904183952415         42.20772168944978         
642589.9999827539         0.985099999999598         9574.591000001377         -0.310151450777866        87040.26367254798         22983.43256737771         5.836573490237082         100.1165478349868         40.455294794019           
642589.9999829306         0.985099999999602         9574.591000001443         -0.3101514507777807       87040.26367254792         24873.467067866           5.606241959811249         103.8534513216514         38.62225737435706         
642589.9999826914         0.9850999999995969        9574.591000001159         -0.3101514507778962       87040.26367254774         26926.37392656717         5.383900999315045         107.3722616808703         36.89900421319581         
642589.9999822276         0.9850999999995858        9574.591000001383         -0.31015145077812         87040.26367254746         29129.60528630363         5.171757328738178         110.6571482481062         35.29314563298166         
642589.9999816425         0.985099999999572         9574.591000001512         -0.3101514507784024       87040.26367254715         31488.8395738968          4.969570545705707         113.7283191393154         33.79461706628899         
642589.9999810167         0.9850999999995572        9574.591000001676         -0.3101514507787044       87040.26367254686         34014.9334567105          4.77666075844975          116.6092783135813         32.39177508081688         
642589.999980369          0.9850999999995428        9574.591000001299         -0.3101514507790171       87040.26367254657         36720.95704655882         4.592319127525874         119.3210821717697         31.0742116526778          
642589.9999797434         0.9850999999995288        9574.591000000966         -0.310151450779319        87040.26367254629         39621.00536818326         4.415921166845803         121.8813133267089         29.83324893821182         
642589.9999791508         0.9850999999995145        9574.591000001341         -0.310151450779605        87040.26367254608         42730.4284651768          4.246906188934668         124.3049201558339         28.6615238577881          
642589.9999785804         0.985099999999501         9574.591000001474         -0.3101514507798804       87040.26367254579         46065.44152751751         4.084792659625637         126.6043922704962         27.55289616223808         
642589.9999780394         0.9850999999994885        9574.591000001476         -0.3101514507801415       87040.26367254554         49643.22621158807         3.929160283588189         128.7903187474035         26.50217189238565         
642589.9999775167         0.9850999999994765        9574.591000001392         -0.3101514507803937       87040.26367254519         53482.07204606153         3.779635325536963         130.871817034187          25.50489142263568         
642589.9999770328         0.9850999999994654        9574.591000001315         -0.3101514507806273       87040.26367254496         57601.48479551353         3.635881384802321         132.8568275426263         24.55718383010108         
642589.9999765875         0.9850999999994551        9574.591000001315         -0.3101514507808423       87040.26367254468         62022.14946517945         3.497596882938617         134.752275917965          23.65568566857845         
642589.9999761679         0.9850999999994453        9574.591000001341         -0.3101514507810448       87040.2636725444          66766.09668367915         3.364506222554673         136.5642941590153         22.79743247117481         
642589.9999757668         0.9850999999994359        9574.591000001428         -0.3101514507812384       87040.26367254407         71856.85976685741         3.236354073106268         138.2983757005819         21.979782885308           
642589.9999753988         0.9850999999994273        9574.591000001439         -0.310151450781416        87040.26367254372         77319.32433349827         3.112908119767184         139.9594000051782         21.20040503379021         
642589.9999750528         0.9850999999994191        9574.591000001563         -0.310151450781583        87040.26367254346         83180.14052849601         2.993948253716817         141.5518283936882         20.45718270641534         
642589.9999747325         0.985099999999412         9574.591000001357         -0.3101514507817376       87040.26367254324         89467.66844626612         2.879268729590002         143.0797146068312         19.74820957455329         
642589.9999744345         0.9850999999994051        9574.591000001339         -0.3101514507818814       87040.26367254301         96211.95716920355         2.768678145131064         144.5467384998348         19.07177244660642         
642589.9999742431         0.985099999999401         9574.591000001126         -0.3101514507819738       87040.26367254283         103156.2332271055         2.666043756974704         145.9028959333635         18.45067526083616         
