sat2.Earth.SMA            sat2.Earth.ECC            sat2.Earth.RadPer         sat2.Earth.Energy         sat2.Earth.HMAG           sat2.Earth.RMAG           sat2.EarthMJ2000Eq.VMAG   sat2.Earth.TA             sat2.EarthMJ2000Eq.FPA    
642589.9999999339         0.9850999999999988        9574.590999999815         -0.310151450769574        87040.26367254996         9574.5909999999           9.090755278481437         0                         90                        
642590.6110833583         0.9851000141733594        9574.590997474392         -0.3101511558253165       87040.26397179892         9582.296776590871         9.087071881395051         3.262276730619222         88.38110812402182         
642591.6179296913         0.9851000375559189        9574.590974033708         -0.3101506698641785       87040.26437787685         9650.862908834526         9.054490743143615         10.23920016545172         84.91892971466815         
642592.2000978409         0.9851000511379931        9574.590920582303         -0.3101503888775099       87040.26443268571         9798.100761379246         8.985682845415758         17.43989541960485         81.34601331577927         
642592.2807240159         0.9851000531401124        9574.590835361814         -0.3101503499628819       87040.26408921904         10017.56555410314         8.885943978646129         24.37114830210121         77.9072938188456          
642591.840983614          0.9851000431394439        9574.590709601185         -0.3101505622059122       87040.26329834093         10318.84721036275         8.754226200915788         31.2781154088322          74.48133205262535         
642590.7321530441         0.9851000177246404        9574.590519390707         -0.3101510973901398       87040.26187658397         10739.74628077631         8.579552533326057         38.61299785893062         70.84415929722388         
642589.1016869682         0.9850999802812869        9574.590286165983         -0.3101518843484641       87040.25999560402         11216.55877816821         8.393644435035775         45.16964605020854         67.59405864446532         
642587.0923328571         0.9850999341063132        9574.590018192144         -0.3101528541858158       87040.2577652491          11727.50667396355         8.207113261695438         50.94496805070264         64.73238945063345         
642584.690303099          0.9850998788941108        9574.5897063065           -0.3101540135604424       87040.2551371733          12287.58383237063         8.016125199244023         56.28395325436122         62.08805839252427         
642581.8667392337         0.9850998139875617        9574.589342634394         -0.3101553764057243       87040.25206117319         12908.39644577277         7.819079843863709         61.34330107989897         59.5834127097648          
642578.5881006754         0.985099738618849         9574.588920631009         -0.3101569589162452       87040.2484906709          13600.4947001967          7.615462292264147         66.20288648383986         57.17892585999781         
642574.8151679889         0.9850996518858625        9574.588435380621         -0.3101587800292123       87040.24438354259         14375.38478136326         7.405109773550645         70.9114159440425          54.85055201984222         
642570.5061526763         0.9850995528212907        9574.587885524457         -0.3101608599238226       87040.23971240637         15245.90630934082         7.188127888822389         75.49916159174768         52.58340657375086         
642565.6352526749         0.9850994408148345        9574.587278435969         -0.3101632110650137       87040.23449739924         16223.4658625629          6.965516969352115         79.97144284658593         50.37496593170158         
642560.2254390141         0.9850993163610138        9574.586638262417         -0.3101658223769341       87040.2288591181          17312.39782934204         6.740003304382626         84.29910287077919         48.23972344073352         
642554.3560918669         0.9850991812291189        9574.586010565121         -0.3101686555549641       87040.22304344684         18508.69082429364         6.515471458823286         88.43546123001438         46.20075675884993         
642548.1087848543         0.9850990372103219        9574.585459581162         -0.3101716712339311       87040.21738163623         19810.53527034313         6.294514736775664         92.36126302328059         44.26754496517295         
642540.7679895725         0.9850988676200572        9574.585043322757         -0.3101752148328032       87040.2117715909          21393.97811166479         6.053305950104972         96.50465617174329         42.22957556309996         
642533.8254226547         0.9850987067005067        9574.584987468405         -0.3101785662706575       87040.20798980897         22963.40217369498         5.839160170886807         100.0740090256403         40.47622194948551         
642525.9718214873         0.9850985237421148        9574.585514172497         -0.3101823575862728       87040.20637280839         24851.73736651478         5.60873523980024          103.813511676012          38.64188800468378         
642518.119060525          0.9850983393227317        9574.586989236604         -0.310186148588949        87040.20903442995         26903.03091326032         5.386279743993944         107.3350247282712         36.91729009030642         
642510.5346905635         0.9850981589884639        9574.589836195848         -0.3101898101110265       87040.21802139            29104.57485166908         5.174024890074932         110.6223550665589         35.31021628762946         
642503.4330736505         0.9850979868550649        9574.594605329476         -0.3101932386517756       87040.23592514226         31462.07650556728         4.971728428307579         113.6957781956932         33.81056866412275         
642497.0442741594         0.9850978271407943        9574.60201530226          -0.3101963231210707       87040.26610475213         33986.24936266964         4.778721450449028         116.5786649876595         32.40676803637501         
642491.6331622419         0.9850976845344336        9574.613001370702         -0.3101989356173807       87040.3129140919          36690.12513375474         4.594294654124391         119.2921078660496         31.08838783722071         
642487.5103168593         0.9850975643587351        9574.628772813528         -0.3102009261654128       87040.38196643513         39587.91918210642         4.417813592825695         121.8538547107199         29.84666907706212         
642485.0392711416         0.9850974726262114        9574.650884987839         -0.3102021192214739       87040.48046320399         42694.89574479516         4.248721887676377         124.278803532583          28.67427227147773         
642484.6435420448         0.9850974160643694        9574.681327739028         -0.3102023102859697       87040.61759633907         46027.26147020101         4.086537006967269         126.579467559221          27.56504471534716         
642486.8134915726         0.9850974021036168        9574.722635193424         -0.3102012626016553       87040.8050470388          49602.23293170421         3.930836092500736         128.7664775828866         26.5137712388957          
642492.1134301829         0.9850974388308745        9574.778021074002         -0.3101987037412206       87041.05759971737         53438.1011557827          3.781245015098768         130.8489587393971         25.51598733009529         
642501.1887394484         0.9850975348963273        9574.85154425783          -0.3101943221941985       87041.3938923432          57554.25378610101         3.637431130828701         132.8347995381416         24.56784541750098         
642514.7735260865         0.985097699366926         9574.948316277172         -0.3101877637089201       87041.83735617212         61971.41541826356         3.499090463926639         134.7309570065636         23.6659652567437          
642533.6978182768         0.9850979415023164        9575.07475162089          -0.3101786278707621       87042.41734816792         66711.61182490514         3.365947058218826         136.5435635700678         22.80738018418441         
642558.8947663034         0.9850982704373924        9575.238877855491         -0.3101664646981268       87043.17055307643         71798.30241201325         3.237747049250618         138.2780859558063         21.98945915314552         
642591.4075745437         0.985098694747166         9575.450717116511         -0.310150771393376        87044.14270692921         77256.50831499283         3.114254585244757         139.9394419292545         21.20984965260924         
642632.3945229966         0.9850992218443944        9575.722746392816         -0.3101309900474805       87045.39067446982         83112.75756440948         2.9952524497543           141.5320414806393         20.46645668609704         
642683.1348959216         0.9850998572127406        9576.07047691271          -0.3101065049455132       87046.98506344497         89395.37581501904         2.880535381268067         143.0599166916544         19.75738066289343         
642745.0306865503         0.9851006033671238        9576.513146009102         -0.3100766419572576       87049.01334277252         96134.37120858194         2.769912538590457         144.5267213128514         19.08091675470724         
642816.5619981169         0.9851014245580846        9577.051044241643         -0.3100421372630779       87051.47601963684         103081.2540010626         2.667138766472597         145.8839446716555         18.45918946382376         
642892.9022225793         0.985102251982654         9577.656459452248         -0.3100053213544411       87054.24560729771         109804.6684200243         2.5768512380854           147.0720678150269         17.91864172187437         
642973.3326684476         0.985103069306248         9578.329174692597         -0.3099665423492302       87057.32073278219         116328.4858521816         2.496614132410183         148.1247400647887         17.44294488748815         
643057.2545062595         0.9851038630432521        9579.068934155501         -0.3099260903339363       87060.6999058465          122672.4289522619         2.424616008307093         149.0668316470591         17.02005404129922         
643144.1632896403         0.9851046219311353        9579.875464982815         -0.3098842096779553       87064.38160445621         128853.0259152129         2.359477131308852         149.917186474301          16.64086024331855         
643233.6300101732         0.9851053364683504        9580.74849124311          -0.3098411081939978       87068.36432820317         134884.2992800525         2.300124964053373         150.6903865985665         16.29832778719058         
643325.2867495796         0.9851059985668561        9581.687742825949         -0.3097969640785774       87072.64663115998         140778.2741884918         2.245711011716695         151.3979224133995         15.98692273972145         
643418.8156357355         0.9851066012865446        9582.692961002265         -0.3097519312565948       87077.22714134552         146545.3607639406         2.195553692448114         152.0489917616686         15.70222318109185         
643513.9402181829         0.9851071386293447        9583.763901753537         -0.3097061435567774       87082.1045713842          152194.6467659768         2.149098110699251         152.6510596314393         15.44064654440345         
643610.4186458765         0.9851076053775137        9584.900337617981         -0.3096597180159351       87087.27772334432         157734.1250205745         2.105887115029304         153.2102589560291         15.19925459203949         
643708.0382077753         0.9851079969651934        9586.102058519622         -0.3096127575241963       87092.74548973315         163170.8725943678         2.065540074068434         153.731683300179          14.97561116274267         
643806.6109184454         0.9851083093753012        9587.368871933289         -0.3095653529647375       87098.50685197322         168511.1936974948         2.027737045920845         154.2196043473087         14.76767658677281         
643905.9699147043         0.9851085390560042        9588.700602590585         -0.3095175849610472       87104.56087725863         173760.734930842          1.992206789401329         154.6776360452976         14.57372808558651         
644005.9664890978         0.9851086828524606        9590.097091896812         -0.3094695253159179       87110.90671440253         178924.5791719409         1.958717559376864         155.1088602430122         14.39229891263075         
644106.4676283991         0.9851087379506184        9591.558197156035         -0.3094212382058881       87117.54358909588         184007.3227654104         1.927069951307296         155.5159240803477         14.22213122766605         
644207.3539564897         0.9851087018305988        9593.083790687038         -0.3093727811798015       87124.47079886353         189013.139523196          1.897091275504654         155.9011163588643         14.06213918123903         
644308.5180037775         0.9851085722277831        9594.673758877338         -0.3093242059991383       87131.68770791413         193945.8342003041         1.868631088111296         156.2664280643458         13.91137969025083         
644409.8627424657         0.9851083471001318        9596.32800121248          -0.3092755593494836       87139.19374201562         198808.8874961809         1.841557607114992         156.6136007959713         13.76902907713501         
644511.3003397752         0.985108024600579         9598.04642930877          -0.3092268834463141       87146.98838348548         203605.4941748973         1.815754812903025         156.9441658649085         13.63436422901768         
644612.7510911734         0.9851076030535992        9599.828965961187         -0.309178216553478        87155.07116635161         208338.5955541134         1.791120083593013         157.2594761204115         13.5067472767538          
644714.1425030988         0.9851070809352166        9601.675544219886         -0.3091295934291407       87163.44167171996         213010.9073522912         1.767562252021124         157.5607320540318         13.38561304092984         
644815.4085007136         0.9851064568558691        9603.586106505794         -0.3090810457110524       87172.09952336857         217624.9436839219         1.744999998058744         157.849003362529          13.27045867203494         
644916.4887406487         0.9851057295456644        9605.560603763673         -0.3090326022508443       87181.04438357729         222183.0378380145         1.723360509739154         158.1252468771575         13.16083504475318         
645017.3280124912         0.9851048978416412        9607.598994657661         -0.3089842894052304       87190.275949195           226687.3603544983         1.702578361480221         158.3903215635331         13.05633956522878         
645117.8757155985         0.9851039606767159        9609.701244813055         -0.30893613129062         87199.79394794126         231139.9348183226         1.682594568861822         158.6450011430785         12.9566101245822          
645218.085400107          0.9851029170700678        9611.867326097465         -0.3088881500065388       87209.59813493588         235542.6517158167         1.66335578792651          158.8899847705919         12.86131998847719         
645317.9143629734         0.9851017661187377        9614.09721594799          -0.3088403658323038       87219.68828944741         239897.2806378356         1.644813633509508         159.1259061132031         12.7701734558535          
645417.3232912754         0.9851005069902717        9616.390896735882         -0.3087927974007234       87230.06421185068         244205.4810659482         1.626924096167284         159.353341106959          12.68290215339618         
645516.2759463307         0.9850991389162566        9618.748355171674         -0.308745461851949        87240.7257207826          248468.8119388944         1.609647041225157         159.5728146135149         12.5992618583606          
645614.7388832009         0.9850976611866195        9621.169581749671         -0.3086983749701162       87251.67265048531         252688.7401647732         1.592945776570015         159.7848061572183         12.51902976279846         
645712.6812008795         0.9850960731445972        9623.654570223909         -0.3086515513050583       87262.90484832514         256866.6482184399         1.576786678271721         159.9897548895404         12.442002108355           
645810.0743193227         0.9850943741822759        9626.203317120446         -0.3086050042809574       87274.42217247735         261003.8409422096         1.561138865073922         160.1880639013026         12.36799213362567         
645906.8917798917         0.985092563736631         9628.815821279506         -0.308558746293601        87286.22448976545         265101.5516502915         1.545973914363111         160.3801039819428         12.29682828630546         
646003.109066381          0.9850906412859983        9631.492083431021         -0.3085127887976165       87298.31167364558         269160.9476226936         1.531265613488371         160.5662169079963         12.22835266060709         
646098.7034441185         0.9850886063469354        9634.232105789893         -0.3084671423849059       87310.68360232616         273183.1350620848         1.516989741328077         160.7467183291614         12.16241962708604         
646193.6538150464         0.9850864584714029        9637.035891686619         -0.3084218168552979       87323.34015701419         277169.163576828          1.503123875833682         160.9219003090844         12.09889462743059         
646287.9405869006         0.9850841972442467        9639.903445216234         -0.3083768212803313       87336.28122027942         281120.0302447535         1.489647223963152         161.092033568818          12.03765311119815         
646381.5455549094         0.9850818222809353        9642.834770911837         -0.3083321640609396       87349.50667452828         285036.6833049366         1.476540470977829         161.2573694733641         11.97857959511474         
646474.4517946052         0.9850793332255253        9645.829873438499         -0.3082878529797195       87363.01640058115         288920.0255185458         1.463785646540055         161.4181417954889         11.92156682854892         
646566.6435645487         0.9850767297488232        9648.888757310056         -0.3082438952483686       87376.81027634471         292770.9172345542         1.451366005433444         161.5745682858417         11.86651505125353         
646658.1062178736         0.9850740115467338        9652.011426618972         -0.3082002975508225       87390.88817557381         296590.1791915987         1.43926592104797          161.726852074118          11.81333133153052         
646748.8261217466         0.9850711783387566        9655.19788479009          -0.3081570660825335       87405.2499667168          300378.5950834107         1.42747079003993          161.8751829224196         11.76192897470056         
646838.7905839086         0.985068229866632         9658.448134344681         -0.3081142065862956       87419.89551183859         304136.913911923          1.41596694680164          162.0197383489634         11.7122269931967          
646927.9877855656         0.985065165893107         9661.762176683524         -0.3080717243849731       87434.8246656158          307865.8521492879         1.404741586565112         162.1606846377541         11.6641496308236          
647016.4067200044         0.9850619862008148        9665.140011882679         -0.3080296244114362       87450.03727440015         311566.0957275733         1.393782696124093         162.2981777477045         11.61762593474259         
647104.0371363603         0.9850586905912561        9668.58163850169          -0.3079879112359837       87465.5331753451          315238.3018727452         1.383078991294591         162.432364132873          11.57258936961401         
647190.8694880295         0.9850552788838668        9672.087053406365         -0.3079465890914987       87481.31219559084         318883.1007976856         1.37261986034956          162.5633814839474         11.52897746906633         
647276.8948852952         0.9850517509151706        9675.656251600323         -0.3079056618965493       87497.37415150569         322501.0972673573         1.362395312762026         162.6913593997963         11.4867315202888          
647362.1050517472         0.9850481065380001        9679.289226069695         -0.3078651332766363       87513.7188479781          326092.8720478079         1.352395932675309         162.8164199967793         11.44579627808287         
647446.4922841564         0.9850443456207869        9682.985967635697         -0.3078250065837558       87530.34607775747         329658.9832494544         1.34261283659146          162.9386784625504         11.40611970516772         
647530.0494154994         0.9850404680469043        9686.746464820826         -0.3077852849144231       87547.25562084019         333199.9675739937         1.333037634831411         163.0582435602545         11.36765273593357         
647612.7697807975         0.9850364737140748        9690.57070371581          -0.307745971126324        87564.44724389767         336716.3414733187         1.323662396374102         163.175218088309          11.33034906117255         
647694.6471855931         0.9850323625338132        9694.458667863719         -0.307707067853676        87581.9206997444          340208.6022279689         1.314479616728499         163.2896993003373         11.29416493162018         
647775.6758767593         0.9850281344309186        9698.410338147663         -0.3076685775214525       87599.67572684321         343677.2289518891         1.305482188532747         163.4017792892905         11.2590589783885          
647855.8505154907         0.9850237893430078        9702.425692684821         -0.3076305023585406       87617.71204884465         347122.6835296071         1.296663374609855         163.5115453393268         11.22499204859741         
647935.166152254          0.9850193272200836        9706.504706727705         -0.3075928444099417       87636.02937416003         350545.4114913412         1.288016783239908         163.6190802486108         11.19192705470549         
648013.6182035666         0.9850147480241292        9710.64735257615          -0.3075556055480796       87654.62739556463         353945.8428310315         1.279536345435567         163.7244626258443         11.15982883620663         
648091.2024304087         0.9850100517287461        9714.853599486556         -0.3075187874833105       87673.50578982945         357324.3927718107         1.271216294030952         163.8277671630272         11.12866403250859         
648167.9149181721         0.9850052383188042        9719.123413595615         -0.3074823917736821       87692.66421738063         360681.4624830172         1.263051144414624         163.9290648866792         11.09840096593887         
648243.7520579989         0.9850003077901255        9723.456757844193         -0.307446419834014        87712.10232198366         364017.439752475          1.255035676755324         164.0284233895102         11.06900953393556         
648318.7105293977         0.9849952601491877        9727.853591907697         -0.3074108729443539       87731.81973045183         367332.6996174314         1.247164919585112         164.1259070443226         11.04046110958134         
648392.7872840541         0.9849900954128511        9732.313872129187         -0.3073757522578496       87751.81605237724         370627.6049572418         1.239434134618487         164.2215772017395         11.01272844972621         
648465.9795307121         0.9849848136080981        9736.837551460894         -0.3073410588080988       87772.09087988247         373902.5070506195         1.231838802698522         164.3154923731903         10.98578561002381         
648538.2847210728         0.9849794147717984        9741.424579404549         -0.3073067935160008       87792.64378739252         377157.7461000282         1.224374610771985         164.4077084004421         10.95960786627187         
648609.7005366145         0.9849738989504806        9746.074901961689         -0.307272957196158        87813.47433142547         380393.6517255699         1.217037439805179         164.4982786128351         10.93417164151225         
648680.2248762641         0.984968266200129         9750.788461580456         -0.3072395505628626       87834.58205040057         383610.5434305287         1.209823353560875         164.5872539732669         10.90945443839542         
648749.85584486           0.9849625165859862        9755.565197110916         -0.3072065742356944       87855.96646446305         386808.7310405471         1.202728588164398         164.6746832138688         10.88543477636701         
648818.5917423551         0.9849566501823667        9760.405043764475         -0.3071740287447586       87877.62707532443         389988.5151182541         1.195749542393836         164.7606129622279         10.86209213327423         
648886.4310536871         0.9849506670724929        9765.307933068818         -0.3071419145355968       87899.56336611799         393150.1873550127         1.188882768635423         164.8450878589261         10.83940689102636         
648953.3724392796         0.9849445673483289        9770.273792834396         -0.3071102319737893       87921.77480126751         396294.0309413252         1.18212496445065          164.9281506670976         10.81736028498371         
649019.4147261394         0.9849383511104285        9775.302547120309         -0.3070789813492665       87944.26082636992         399420.3209173104         1.175472964706597         165.0098423746394         10.79593435677341         
649084.5568994735         0.984932018467797         9780.394116199443         -0.3070481628803664       87967.02086808959         402529.3245045585         1.168923734225316         165.0902022896535         10.77511191026048         
649148.7980948263         0.9849255695377552        9785.54841653023          -0.3070177767176373       87990.05433406467         405621.3014205701         1.16247436091212          165.1692681296456         10.75487647042942         
649212.1375906749         0.9849190044458129        9790.765360729254         -0.3069878229474167       88013.36061282452         408696.504176889          1.156122049326154         165.2470761049601         10.73521224494852         
649274.5748014653         0.9849123233255517        9796.044857544421         -0.3069583015951948       88036.93907371728         411755.1783619634         1.149864114659816         165.3236609968892         10.71610408821482         
649336.109271055          0.9849055263185086        9801.386811833974         -0.3069292126287795       88060.7890668475          414797.5629096851         1.143697977096536         165.3990562308521         10.69753746769021         
649396.7406665257         0.9848986135740768        9806.791124540227         -0.3069005559612802       88084.90992302285         417823.8903544921         1.137621156518962         165.4732939450142         10.67949843235834         
649456.4687723609         0.9848915852493958        9812.257692675657         -0.3068723314539132       88109.30095370997         420834.3870738526         1.131631267542018         165.5464050546743         10.66197358314734         
649515.2934849381         0.9848844415092651        9817.786409298407         -0.3068445389186539       88133.96145099802         423829.2735188938         1.125726014847399         165.618419312732          10.6449500451722          
649573.2148073368         0.9848771825260485        9823.377163499244         -0.3068171781207333       88158.8906875704          426808.7644338784         1.119903188798019         165.6893653665107         10.62841544166871         
649630.2328444353         0.9848698084795912        9829.029840384095         -0.306790248780995        88184.08791668408         429773.06906519           1.114160661312666         165.7592708111966         10.61235786949596         
649686.3477982697         0.9848623195571378        9834.744321060458         -0.3067637505781229       88209.55237215527         432722.3913604373         1.108496381982734         165.8281622401301         10.59676587609856         
649741.5599636484         0.9848547159532547        9840.520482624857         -0.3067376831507445       88235.28326835223         435656.9301582454         1.102908374414335         165.8960652921672         10.58162843782492         
649795.8697239979         0.9848469978697573        9846.358198150669         -0.3067120460994207       88261.27980019424         438576.8793692688         1.097394732780408         165.9630046963113         10.56693493951039         
