sat2.Earth.SMA            sat2.Earth.ECC            sat2.Earth.RadPer         sat2.Earth.Energy         sat2.Earth.HMAG           sat2.Earth.RMAG           sat2.EarthMJ2000Eq.VMAG   sat2.Earth.TA             sat2.EarthMJ2000Eq.FPA    
642589.9999999339         0.9850999999999988        9574.590999999815         -0.310151450769574        87040.26367254996         9574.5909999999           9.090755278481437         0                         90                        
642591.4438986152         0.9851000334797321        9574.591000299992         -0.3101507538613362       87040.26440790413         9582.296773819229         9.087071926953833         3.262275529828456         88.38110870391981         
642594.7705039375         0.9851001106129768        9574.591001188257         -0.3101491482629157       87040.26610296305         9650.898612044335         9.054474036048264         10.24158177726388         84.91774772820838         
642598.5102081827         0.9851001973304863        9574.590997825433         -0.3101473433006134       87040.26798882004         9798.165893429168         8.985653089275425         17.44239396366793         81.34477298912307         
642602.3720629974         0.9851002868957056        9574.590983877701         -0.3101454794045821       87040.26988899642         10017.65964523837         8.885902468103893         24.37365436916832         77.90604916101232         
642606.4452438593         0.9851003813900476        9574.590950430746         -0.3101435135378523       87040.271808604           10318.98017087601         8.754170150114817         31.28076605356263         74.48001470381125         
642610.9785259659         0.9851004866114383        9574.590878184337         -0.3101413256386607       87040.27378702645         10739.96329858217         8.579466259723663         38.61631962103228         70.84250763553081         
642615.1693786766         0.9851005839620751        9574.590760854469         -0.3101393030337221       87040.27538797396         11216.80247265772         8.393553951169823         45.17265094453253         67.59256212334252         
642618.9271738317         0.9851006713508716        9574.590592113196         -0.3101374894550659       87040.27653683966         11727.77380876305         8.207020801840587         50.94771539472789         64.73101821565353         
642622.4113345421         0.9851007525029484        9574.590353625457         -0.3101358079562005       87040.27723195056         12287.87029779238         8.016033128424565         56.2864536947498          62.08680665231795         
642625.6709027583         0.9851008285947276        9574.590020208378         -0.3101342348649467       87040.27738463404         12908.73504867548         7.818978957293968         61.34583644065696         59.58214039235265         
642628.7011243571         0.985100899569183         9574.589557777272         -0.3101327724723468       87040.27683871042         13600.88156751608         7.615356000848881         66.20538518728958         57.1776678619089          
642631.4664512962         0.9851009646753043        9574.588919418875         -0.3101314379306146       87040.27536447598         14375.81447883916         7.405001542656075         70.91381672189885         54.84933802415649         
642633.9026042243         0.9851010225234433        9574.588040572045         -0.3101302622571751       87040.27263801046         15246.37294436033         7.188020823098563         75.50141927715315         52.58225819249441         
642635.9095033582         0.9851010709254083        9574.586836476245         -0.3101292937458524       87040.26822607465         16223.9789774464          6.965410280547151         79.9735944688229          50.37386411989145         
642637.3520176106         0.9851011069040849        9574.585207152326         -0.3101285976052921       87040.26160895046         17312.96476976855         6.739896963514194         84.30116636259595         48.23865865532036         
642638.0848897483         0.9851011272596386        9574.58304488192          -0.3101282439309401       87040.25222687205         18509.30936634617         6.515367202890042         88.43742093957472         46.19973615870814         
642637.9763053863         0.9851011291360724        9574.580221229719         -0.3101282963322589       87040.23943343411         19811.24295235091         6.29440744263766          92.36322471050265         44.26651608817498         
642636.6988057385         0.9851011059556886        9574.576084492781         -0.3101289128373388       87040.22012219264         21394.72495967867         6.053206155077644         96.50644679581281         42.22862247870362         
642634.305872376          0.9851010581136791        9574.571177348702         -0.3101300676431364       87040.1967684851          22964.2390610448          5.839060141454617         100.0757791868386         40.47527138002174         
642630.0697244818         0.9851009708462499        9574.564143901498         -0.3101321119869898       87040.16288557003         24852.63952483673         5.608640390529391         103.8151852704444         38.64097693871152         
642623.9230681134         0.9851008425301671        9574.555023673634         -0.3101350783806343       87040.11861749165         26904.03085982614         5.386186987966566         107.3366686103767         36.91638675583476         
642615.6714318648         0.985100669270052         9574.543420910937         -0.3101390607327126       87040.06207998862         29105.74626252908         5.173928166047599         110.6240788719272         35.30926890174803         
642605.0675327198         0.9851004461658509        9574.528797800773         -0.3101441784690753       87039.99072104342         31463.30833545224         4.971638527768634         113.697433905355          33.80965211153998         
642591.8140092889         0.9851001673627208        9574.510482824069         -0.3101505752252223       87039.9013599532          33987.61779704603         4.778632207139095         116.5803660854181         32.40583046676098         
642575.5635156749         0.9850998260776059        9574.487654663932         -0.3101584188162771       87039.79011475483         36691.58153371446         4.594209611537779         119.293824274395          31.08744853077065         
642555.9132902208         0.9850994145219319        9574.459310419017         -0.3101679038785576       87039.65225603539         39589.56063335371         4.417726570424829         121.8557021493991         29.84567796526009         
642532.4025073032         0.9850989238935849        9574.424230599072         -0.3101792531742937       87039.482047641           42696.69482466859         4.248634679580575         124.2807851994673         28.67323566619324         
642504.5035299174         0.9850983442545447        9574.380926507514         -0.3101927218487113       87039.27250478497         46029.20630530264         4.086449812506262         126.581615603383          27.56395696207766         
642471.6145182053         0.9850976644557659        9574.327577196149         -0.3102086010437315       87039.01510582188         49604.33910220424         3.930747423461447         128.7688545754123         26.51261455664575         
642433.0513889127         0.9850968720736718        9574.261948950343         -0.3102272218391029       87038.69942480256         53440.32517104111         3.781155376312528         130.8516072420553         25.51475657335194         
642388.0357824578         0.9850959532996504        9574.181285047611         -0.3102489611395756       87038.31262788508         57556.66611462126         3.637336307649597         132.8378370846976         24.56650319869672         
642335.6860211942         0.9850948929405128        9574.082168275068         -0.3102742461414856       87037.83884829593         61974.01130035221         3.498988751046239         134.7344775128459         23.66448987717566         
642275.0035041191         0.9850936743944539        9573.960330535634         -0.3103035610332947       87037.25832016862         66714.41230578386         3.365835424865274         136.5476929235404         22.8057398603351          
642204.8623357321         0.9850922797893957        9573.810405590726         -0.3103374521724032       87036.54625736359         71801.25950188808         3.237623618632813         138.2829511558847         21.98762753488674         
642123.9941414193         0.9850906901605668        9573.625583988791         -0.3103765356354318       87035.67128834064         77259.60804610033         3.114115619166977         139.9452156204665         21.20778578172346         
642030.9809371441         0.9850888859782386        9573.397162257059         -0.3104215009361235       87034.59341776191         83115.99375835253         2.995093112223145         141.538935727575          20.46410915151094         
641924.2445996606         0.9850868478711834        9573.113914890422         -0.3104731164567474       87033.26118640834         89398.68795487039         2.880350754191394         143.0681747876575         19.75469262759085         
641802.0437279594         0.9850845578609481        9572.76124794966          -0.3105322313907704       87031.60784868164         96137.74045158784         2.769695591798893         144.5366515109428         19.07781154820387         
641668.0613804527         0.9850821022797266        9572.338510039714         -0.3105970715158168       87029.63231929544         103084.1655211168         2.666889742620724         145.8957425738717         18.45563568052237         
641530.9766701349         0.9850796524153034        9571.865158268314         -0.3106634410460853       87027.42678474687         109807.0411471725         2.576565385338436         147.0859136862421         17.91458879229784         
641391.324193133          0.9850772252162061        9571.338279213458         -0.3107310829324339       87024.97835511681         116330.2280892914         2.496287325163839         148.1408044378785         17.43834328637775         
641249.5747338933         0.9850748363545931        9570.754840450913         -0.3107997706395453       87022.27356804462         122673.4395919169         2.424244601639557         149.085277790472          17.01485427654018         
641106.1496199988         0.9850725004702291        9570.111746985767         -0.3108693012352646       87019.29865016513         128853.1954366541         2.359057865009601         149.9381720112229         16.63501223044634         
640961.4303618616         0.9850702313202406        9569.405887950288         -0.3109394907545107       87016.03973223397         134883.5105897154         2.299654896625269         150.7140645974434         16.29178046005059         
640815.765320012          0.9850680418723364        9568.634175305104         -0.3110101709973896       87012.483026641           140776.4033454834         2.245187473251431         151.4244421348527         15.97962381222178         
640669.4744483002         0.9850659443637872        9567.793575834099         -0.3110811872559145       87008.61497373557         146542.2776181883         2.194974249809697         152.0784991743862         15.69411900913858         
640522.8527645022         0.98506395033968          9566.881137460457         -0.3111523966550429       87004.4223618782          152190.215528174          2.148460540983636         152.6836977685808         15.4316820561694          
640376.1729643939         0.9850620706788443        9565.894010694277         -0.3112236669072344       86999.8924251037          157728.2047774456         2.105189384742128         153.2461681593277         15.18937326583763         
640229.687450793          0.9850603156127344        9564.829465872523         -0.3112948753494313       86995.01292155395         163163.3177790412         2.06478032235111          153.771001383876          14.96475503853057         
640083.6299580974         0.9850586947405688        9563.684906768707         -0.3113659081752287       86989.77219531522         168501.8545222202         2.026913570707632         154.2624667044074         14.75578630157501         
639938.2168938742         0.9850572170428454        9562.457881033666         -0.3114366598034439       86984.1592239007          173749.4577875164         1.99131803574311          154.7241757122263         14.56074292589706         
639793.6484803504         0.9850558908944747        9561.146087912488         -0.3115070323429774       86978.16365331448         178911.2070046448         1.95776210939868          155.1592079344244         14.37815687872633         
